keyword,region,match_type,lb,ub,source,nn_keyword,nn_region,nn_match_type,nn_hist_min,nn_hist_max,cosine_sim,tier
artificial intelligence courses,a,broad match,0.39423824802260066,11.315476523031666,nearest_neighbor,mit ai courses,a,broad match,0.47,13.49,0.8388047830268099,same_region_and_match
artificial intelligence courses,a,exact match,0.6181354366608162,22.61989363530674,nearest_neighbor,artificial intelligence course,a,exact match,0.64,23.42,0.9658366197825252,same_region_and_match
artificial intelligence courses,a,phrase match,0.6760856338477677,7.118215887797211,nearest_neighbor,artificial intelligence course,a,phrase match,0.7,7.37,0.9658366197825252,same_region_and_match
artificial intelligence courses,b,broad match,0.49749160058117675,2.2558670853939566,nearest_neighbor,best ai courses,b,broad match,0.58,2.63,0.8577441389330634,same_region_and_match
artificial intelligence courses,b,exact match,0.1641922253630293,5.495610366562569,nearest_neighbor,artificial intelligence course,b,exact match,0.17,5.69,0.9658366197825252,same_region_and_match
artificial intelligence courses,b,phrase match,0.2800926197369323,2.1248405635215555,nearest_neighbor,artificial intelligence course,b,phrase match,0.29,2.2,0.9658366197825252,same_region_and_match
artificial intelligence courses,c,broad match,0.09991738124396664,2.055443271304456,nearest_neighbor,generative ai certificate course,c,broad match,0.14,2.88,0.7136955803140473,same_region_and_match
artificial intelligence courses,c,exact match,0.14487549296737878,1.0431035493651273,nearest_neighbor,artificial intelligence course,c,exact match,0.15,1.08,0.9658366197825252,same_region_and_match
artificial intelligence courses,c,phrase match,0.15453385916520404,1.8061144789933223,nearest_neighbor,artificial intelligence course,c,phrase match,0.16,1.87,0.9658366197825252,same_region_and_match
artificial intelligence for engineers,a,broad match,0.16548048011382713,1.5100093810386723,nearest_neighbor,generative ai course,a,broad match,0.32,2.92,0.5171265003557097,same_region_and_match
artificial intelligence for engineers,a,exact match,0.8591812731682346,0.8591812731682346,nearest_neighbor,artificial intelligence for engineering,a,exact match,0.89,0.89,0.9653722170429602,same_region_and_match
artificial intelligence for engineers,a,phrase match,0.4,2.96,exact,artificial intelligence for engineers,a,phrase match,0.4,2.96,,
artificial intelligence for engineers,b,broad match,0.07239771004979936,1.4738105260137728,nearest_neighbor,generative ai course,b,broad match,0.14,2.85,0.5171265003557097,same_region_and_match
artificial intelligence for engineers,b,exact match,0.44,1.75,exact,artificial intelligence for engineers,b,exact match,0.44,1.75,,
artificial intelligence for engineers,b,phrase match,0.1,3.2,exact,artificial intelligence for engineers,b,phrase match,0.1,3.2,,
artificial intelligence online program,a,phrase match,0.51,8.49,exact,artificial intelligence online program,a,phrase match,0.51,8.49,,
artificial intelligence online program,b,phrase match,0.22,5.25,exact,artificial intelligence online program,b,phrase match,0.22,5.25,,
artificial intelligence stanford online,usa,broad match,1.4526325288685635,7.067302078652674,nearest_neighbor,stanford ai professional program,usa,broad match,1.78,8.66,0.8160856903755975,same_region_and_match
artificial intelligence stanford online,a,broad match,0.14716152527247567,6.686251909119002,nearest_neighbor,generative ai online course,a,broad match,0.23,10.45,0.6398327185759811,same_region_and_match
artificial intelligence stanford online,a,phrase match,0.4006451530209084,6.669563429701006,nearest_neighbor,artificial intelligence online program,a,phrase match,0.51,8.49,0.785578731413546,same_region_and_match
artificial intelligence stanford online,b,broad match,0.08957658060063736,3.0711970491647094,nearest_neighbor,generative ai online course,b,broad match,0.14,4.8,0.6398327185759811,same_region_and_match
artificial intelligence stanford online,b,phrase match,0.1728273209109801,4.124288339921116,nearest_neighbor,artificial intelligence online program,b,phrase match,0.22,5.25,0.785578731413546,same_region_and_match
artificial intelligence stanford online,c,broad match,0.08317825341487754,1.4972085614677957,nearest_neighbor,generative ai online course,c,broad match,0.13,2.34,0.6398327185759811,same_region_and_match
artificial intelligence stanford online,c,phrase match,0.11783680971203189,2.30174568304169,nearest_neighbor,artificial intelligence online program,c,phrase match,0.15,2.93,0.785578731413546,same_region_and_match
artificial intelligence training,a,broad match,0.4855940488768561,3.568060620008204,nearest_neighbor,ai diploma,a,broad match,0.69,5.07,0.7037594911258784,same_region_and_match
artificial intelligence training,a,phrase match,0.35,5.37,exact,artificial intelligence training,a,phrase match,0.35,5.37,,
artificial intelligence training,b,phrase match,0.35,4.05,exact,artificial intelligence training,b,phrase match,0.35,4.05,,
azure generative ai course,usa,broad match,0.4802698297832176,4.2094238022176125,nearest_neighbor,generative ai course,usa,broad match,0.51,4.47,0.9417055485945443,same_region_and_match
azure generative ai course,usa,phrase match,0.596964719567043,4.169277406499983,nearest_neighbor,generative ai course usa,usa,phrase match,0.63,4.4,0.9475630469318144,same_region_and_match
azure generative ai course,c,broad match,0.10321435798010498,1.829709073283679,nearest_neighbor,generative ai foundations course,c,broad match,0.11,1.95,0.9383123452736816,same_region_and_match
berkeley generative ai course,usa,broad match,0.4850495297434801,4.251316466575208,nearest_neighbor,generative ai course,usa,broad match,0.51,4.47,0.9510775093009414,same_region_and_match
berkeley generative ai course,usa,phrase match,3.0086121487583433,15.680063316004397,nearest_neighbor,generative ai course stanford,usa,phrase match,3.07,16.0,0.9800039572502748,same_region_and_match
berkeley generative ai course,c,broad match,0.10405852436940134,1.8446738410939327,nearest_neighbor,generative ai foundations course,c,broad match,0.11,1.95,0.9459865851763758,same_region_and_match
best ai certification,a,broad match,0.3267028643897954,1.0636837445249152,nearest_neighbor,generative ai certification online,a,broad match,0.43,1.4,0.7597741032320823,same_region_and_match
best ai certification,b,broad match,0.4659072051540505,2.1126481888881945,nearest_neighbor,best ai courses,b,broad match,0.58,2.63,0.803288284748363,same_region_and_match
best ai courses,usa,broad match,1.2110100894428573,7.686206894218952,nearest_neighbor,gen ai courses,usa,broad match,1.47,9.33,0.8238163873760934,same_region_and_match
best ai courses,usa,exact match,1.3206788541868897,23.029940019361163,nearest_neighbor,best ai learning course,usa,exact match,1.37,23.89,0.9639991636400654,same_region_and_match
best ai courses,usa,phrase match,2.255758042917753,21.555021298991864,nearest_neighbor,best ai learning course,usa,phrase match,2.34,22.36,0.9639991636400654,same_region_and_match
best ai courses,a,broad match,0.39941902711561633,11.464175905935456,nearest_neighbor,mit ai courses,a,broad match,0.47,13.49,0.8498277172672688,same_region_and_match
best ai courses,a,exact match,0.6458794396388439,5.764714998567592,nearest_neighbor,best ai learning course,a,exact match,0.67,5.98,0.9639991636400654,same_region_and_match
best ai courses,a,phrase match,1.3110388625504892,5.330915374929562,nearest_neighbor,best ai learning course,a,phrase match,1.36,5.53,0.9639991636400654,same_region_and_match
best ai courses,b,broad match,0.58,2.63,exact,best ai courses,b,broad match,0.58,2.63,,
best ai courses,b,exact match,0.2120798160008144,8.030113033121745,nearest_neighbor,best ai learning course,b,exact match,0.22,8.33,0.9639991636400654,same_region_and_match
best ai courses,b,phrase match,0.4627195985472314,2.766677599646988,nearest_neighbor,best ai learning course,b,phrase match,0.48,2.87,0.9639991636400654,same_region_and_match
best ai courses,c,broad match,0.07912672368941284,1.402701010857773,nearest_neighbor,generative ai foundations course,c,broad match,0.11,1.95,0.719333851721935,same_region_and_match
best ai courses,c,exact match,0.18315984109161243,1.9665582938257335,nearest_neighbor,best ai learning course,c,exact match,0.19,2.04,0.9639991636400654,same_region_and_match
best ai courses,c,phrase match,0.37595967381962553,3.0269573738298057,nearest_neighbor,best ai learning course,c,phrase match,0.39,3.14,0.9639991636400654,same_region_and_match
best ai courses and certifications,a,broad match,0.37694464450160553,10.819113307077998,nearest_neighbor,mit ai courses,a,broad match,0.47,13.49,0.8020098819183097,same_region_and_match
best applied generative ai course online,c,broad match,0.1234039063135101,2.2212703136431817,nearest_neighbor,generative ai online course,c,broad match,0.13,2.34,0.9492608177962315,same_region_and_match
best certification courses for generative ai,usa,broad match,0.5722127969741477,21.29704503738156,nearest_neighbor,generative ai certificate course,usa,broad match,0.64,23.82,0.8940824952721058,same_region_and_match
best certification courses for generative ai,usa,phrase match,1.235013449004519,16.037145443642622,nearest_neighbor,best generative ai courses,usa,phrase match,1.37,17.79,0.9014696708062182,same_region_and_match
best certification courses for generative ai,a,broad match,0.2771655735343528,13.590053928136008,nearest_neighbor,generative ai certificate course,a,broad match,0.31,15.2,0.8940824952721058,same_region_and_match
best certification courses for generative ai,b,broad match,0.1072898994326527,5.57907477049794,nearest_neighbor,generative ai certificate course,b,broad match,0.12,6.24,0.8940824952721058,same_region_and_match
best certification courses for generative ai,c,broad match,0.12517154933809482,2.5749575863836647,nearest_neighbor,generative ai certificate course,c,broad match,0.14,2.88,0.8940824952721058,same_region_and_match
best course on artificial intelligence,a,phrase match,0.59,13.31,exact,best course on artificial intelligence,a,phrase match,0.59,13.31,,
best courses for generative ai,a,phrase match,1.4091341556480912,5.735077472637686,nearest_neighbor,best generative ai courses,a,phrase match,1.43,5.82,0.9854085004532106,same_region_and_match
best courses for generative ai,b,phrase match,0.32796497000398467,3.826257983379821,nearest_neighbor,best courses on generative ai,b,phrase match,0.33,3.85,0.9938332424363172,same_region_and_match
best courses in generative ai,usa,broad match,0.3994895325395362,3.8046622146622493,nearest_neighbor,generative ai courses,usa,broad match,0.42,4.0,0.9511655536655623,same_region_and_match
best courses in generative ai,usa,phrase match,2.7989873108421497,16.7049101343194,nearest_neighbor,best courses on generative ai,usa,phrase match,2.83,16.89,0.9890414525943991,same_region_and_match
best courses in generative ai,a,broad match,0.23779138841639058,4.118546847371885,nearest_neighbor,generative ai courses,a,broad match,0.25,4.33,0.9511655536655623,same_region_and_match
best courses in generative ai,b,broad match,0.12365152197652311,0.6563042320292379,nearest_neighbor,generative ai courses,b,broad match,0.13,0.69,0.9511655536655623,same_region_and_match
best courses in generative ai,c,broad match,0.09760635641658566,1.7302945001122003,nearest_neighbor,generative ai foundations course,c,broad match,0.11,1.95,0.8873305128780514,same_region_and_match
best courses on artificial intelligence,a,phrase match,0.5,9.62,exact,best courses on artificial intelligence,a,phrase match,0.5,9.62,,
best courses on artificial intelligence,b,phrase match,0.31,4.31,exact,best courses on artificial intelligence,b,phrase match,0.31,4.31,,
best courses to learn generative ai,a,phrase match,1.3913856177073622,5.6628421643754185,nearest_neighbor,best generative ai courses,a,phrase match,1.43,5.82,0.9729969354596939,same_region_and_match
best courses to learn generative ai,b,phrase match,0.32509226962813337,3.792743145661556,nearest_neighbor,best courses on generative ai,b,phrase match,0.33,3.85,0.9851280897822223,same_region_and_match
best free generative ai course,a,broad match,0.30308251063980096,2.7656279095881837,nearest_neighbor,generative ai course,a,broad match,0.32,2.92,0.947132845749378,same_region_and_match
best free generative ai course,b,broad match,0.13259859840491292,2.6993286103857272,nearest_neighbor,generative ai course,b,broad match,0.14,2.85,0.947132845749378,same_region_and_match
best free generative ai course,c,broad match,0.1192220864842334,2.145997556716201,nearest_neighbor,generative ai online course,c,broad match,0.13,2.34,0.9170929729556415,same_region_and_match
best free generative ai courses,usa,broad match,0.39829661546724776,3.7933010996880743,nearest_neighbor,generative ai courses,usa,broad match,0.42,4.0,0.9483252749220186,same_region_and_match
best free generative ai courses,usa,phrase match,1.3376700678999192,17.370182852510627,nearest_neighbor,best generative ai courses,usa,phrase match,1.37,17.79,0.9764015094159993,same_region_and_match
best free generative ai courses,a,broad match,0.23708131873050464,4.10624844041234,nearest_neighbor,generative ai courses,a,broad match,0.25,4.33,0.9483252749220186,same_region_and_match
best free generative ai courses,b,broad match,0.12328228573986241,0.6543444396961927,nearest_neighbor,generative ai courses,b,broad match,0.13,0.69,0.9483252749220186,same_region_and_match
best free generative ai courses,c,broad match,0.09878372290753044,1.7511659969971305,nearest_neighbor,generative ai foundations course,c,broad match,0.11,1.95,0.8980338446139131,same_region_and_match
best free generative ai courses online,c,broad match,0.12349033792142804,2.2228260825857045,nearest_neighbor,generative ai online course,c,broad match,0.13,2.34,0.9499256763186772,same_region_and_match
best generative ai course,usa,broad match,0.49389596984765494,4.328852912194152,nearest_neighbor,generative ai course,usa,broad match,0.51,4.47,0.9684234702895195,same_region_and_match
best generative ai course,usa,exact match,2.09,22.24,exact,best generative ai course,usa,exact match,2.09,22.24,,
best generative ai course,usa,phrase match,1.23,11.19,exact,best generative ai course,usa,phrase match,1.23,11.19,,
best generative ai course,a,broad match,0.30989551049264624,2.827796533245397,nearest_neighbor,generative ai course,a,broad match,0.32,2.92,0.9684234702895195,same_region_and_match
best generative ai course,a,exact match,0.42,2.55,exact,best generative ai course,a,exact match,0.42,2.55,,
best generative ai course,a,phrase match,0.68,2.35,exact,best generative ai course,a,phrase match,0.68,2.35,,
best generative ai course,b,broad match,0.13557928584053275,2.7600068903251307,nearest_neighbor,generative ai course,b,broad match,0.14,2.85,0.9684234702895195,same_region_and_match
best generative ai course,b,exact match,0.67,0.67,exact,best generative ai course,b,exact match,0.67,0.67,,
best generative ai course,b,phrase match,0.09684234702895195,9.858550927547308,nearest_neighbor,generative ai course,b,phrase match,0.1,10.18,0.9684234702895195,same_region_and_match
best generative ai course,c,broad match,0.10150576294173548,1.799420343058038,nearest_neighbor,generative ai foundations course,c,broad match,0.11,1.95,0.9227796631066861,same_region_and_match
best generative ai course,c,exact match,0.85,1.85,exact,best generative ai course,c,exact match,0.85,1.85,,
best generative ai course,c,phrase match,0.32,0.32,exact,best generative ai course,c,phrase match,0.32,0.32,,
best generative ai course for beginners,c,broad match,0.1016677110324552,1.8022912410298875,nearest_neighbor,generative ai foundations course,c,broad match,0.11,1.95,0.9242519184768654,same_region_and_match
best generative ai course free,a,broad match,0.3028989235853347,2.7639526777161794,nearest_neighbor,generative ai course,a,broad match,0.32,2.92,0.946559136204171,same_region_and_match
best generative ai course free,b,broad match,0.13251827906858396,2.697693538181887,nearest_neighbor,generative ai course,b,broad match,0.14,2.85,0.946559136204171,same_region_and_match
best generative ai course free,b,phrase match,0.0946559136204171,9.635972006558461,nearest_neighbor,generative ai course,b,phrase match,0.1,10.18,0.946559136204171,same_region_and_match
best generative ai course in the world,c,broad match,0.10032770775447418,1.7785366374656786,nearest_neighbor,generative ai foundations course,c,broad match,0.11,1.95,0.9120700704952198,same_region_and_match
best generative ai course online,a,broad match,0.22236238210123188,10.102986491121188,nearest_neighbor,generative ai online course,a,broad match,0.23,10.45,0.9667929656575299,same_region_and_match
best generative ai course online,a,exact match,0.9764608953141052,1.7982349161230058,nearest_neighbor,generative ai online course,a,exact match,1.01,1.86,0.9667929656575299,same_region_and_match
best generative ai course online,a,phrase match,1.1226005549068563,3.812970850287081,nearest_neighbor,online generative ai course,a,phrase match,1.16,3.94,0.9677590990576348,same_region_and_match
best generative ai course online,b,broad match,0.1353510151920542,4.6406062351561435,nearest_neighbor,generative ai online course,b,broad match,0.14,4.8,0.9667929656575299,same_region_and_match
best generative ai course online,b,phrase match,0.14516386485864521,1.335507556699536,nearest_neighbor,online generative ai course,b,phrase match,0.15,1.38,0.9677590990576348,same_region_and_match
best generative ai course online certificate,usa,broad match,0.5979157370474718,22.25367633823559,nearest_neighbor,generative ai certificate course,usa,broad match,0.64,23.82,0.9342433391366747,same_region_and_match
best generative ai course online certificate,usa,exact match,3.0362908521941927,29.23247408158655,nearest_neighbor,generative ai certificate course,usa,exact match,3.25,31.29,0.9342433391366747,same_region_and_match
best generative ai course online certificate,usa,phrase match,0.22186892980647785,4.4817523820908525,nearest_neighbor,generative ai certification online,usa,phrase match,0.25,5.05,0.8874757192259114,same_region_and_match
best generative ai course online certificate,a,broad match,0.28961543513236915,14.200498754877454,nearest_neighbor,generative ai certificate course,a,broad match,0.31,15.2,0.9342433391366747,same_region_and_match
best generative ai course online certificate,a,exact match,1.2518860744431441,15.742000264452969,nearest_neighbor,generative ai certificate course,a,exact match,1.34,16.85,0.9342433391366747,same_region_and_match
best generative ai course online certificate,a,phrase match,1.4199611507614582,4.543875682436666,nearest_neighbor,generative ai certification online,a,phrase match,1.6,5.12,0.8874757192259114,same_region_and_match
best generative ai course online certificate,b,broad match,0.11210920069640096,5.82967843621285,nearest_neighbor,generative ai certificate course,b,broad match,0.12,6.24,0.9342433391366747,same_region_and_match
best generative ai course online certificate,b,exact match,1.065037406615809,6.334169839346655,nearest_neighbor,generative ai certificate course,b,exact match,1.14,6.78,0.9342433391366747,same_region_and_match
best generative ai course online certificate,b,phrase match,0.4259883452284375,0.6389825178426561,nearest_neighbor,generative ai certification online,b,phrase match,0.48,0.72,0.8874757192259114,same_region_and_match
best generative ai course online certificate,c,broad match,0.13079406747913447,2.690620816713623,nearest_neighbor,generative ai certificate course,c,broad match,0.14,2.88,0.9342433391366747,same_region_and_match
best generative ai course online certificate,c,exact match,3.8824635847019087,3.8824635847019087,nearest_neighbor,generative ai online course,c,exact match,4.5,4.5,0.862769685489313,same_region_and_match
best generative ai course online certificate,c,phrase match,0.4917787207289084,0.5262895081484809,nearest_neighbor,generative ai online course,c,phrase match,0.57,0.61,0.862769685489313,same_region_and_match
best generative ai course online for beginners,usa,broad match,0.4099447381395047,32.509571094318865,nearest_neighbor,generative ai online course,usa,broad match,0.43,34.1,0.953359856138383,same_region_and_match
best generative ai course online for beginners,usa,exact match,3.160624288913331,19.717656114321695,nearest_neighbor,generative ai course online,usa,exact match,3.27,20.4,0.9665517703098871,same_region_and_match
best generative ai course online for beginners,usa,phrase match,1.6818000803392037,19.311704370791546,nearest_neighbor,generative ai course online,usa,phrase match,1.74,19.98,0.9665517703098871,same_region_and_match
best generative ai course online for beginners,a,broad match,0.21927276691182812,9.962610496646102,nearest_neighbor,generative ai online course,a,broad match,0.23,10.45,0.953359856138383,same_region_and_match
best generative ai course online for beginners,a,exact match,0.9628934546997668,1.7732493324173926,nearest_neighbor,generative ai online course,a,exact match,1.01,1.86,0.953359856138383,same_region_and_match
best generative ai course online for beginners,a,phrase match,1.1074547744133594,3.7615274234384795,nearest_neighbor,online generative ai course,a,phrase match,1.16,3.94,0.9547023917356547,same_region_and_match
best generative ai course online for beginners,b,broad match,0.13347037985937363,4.576127309464239,nearest_neighbor,generative ai online course,b,broad match,0.14,4.8,0.953359856138383,same_region_and_match
best generative ai course online for beginners,b,exact match,10.467755672456079,10.467755672456079,nearest_neighbor,generative ai course online,b,exact match,10.83,10.83,0.9665517703098871,same_region_and_match
best generative ai course online for beginners,b,phrase match,0.1432053587603482,1.3174893005952035,nearest_neighbor,online generative ai course,b,phrase match,0.15,1.38,0.9547023917356547,same_region_and_match
best generative ai course online for beginners,c,broad match,0.12393678129798978,2.230862063363816,nearest_neighbor,generative ai online course,c,broad match,0.13,2.34,0.9533598561383829,same_region_and_match
best generative ai course online for beginners,c,exact match,0.18364483635887857,0.18364483635887857,nearest_neighbor,generative ai course online,c,exact match,0.19,0.19,0.9665517703098871,same_region_and_match
best generative ai course online for beginners,c,phrase match,0.5434151179988783,0.5815495122444136,nearest_neighbor,generative ai online course,c,phrase match,0.57,0.61,0.953359856138383,same_region_and_match
best generative ai courses,usa,broad match,0.40561246243984544,3.862975832760433,nearest_neighbor,generative ai courses,usa,broad match,0.42,4.0,0.9657439581901083,same_region_and_match
best generative ai courses coursera,c,broad match,0.09955843700051223,1.7648995650090804,nearest_neighbor,generative ai foundations course,c,broad match,0.11,1.95,0.9050767000046567,same_region_and_match
best generative ai courses free,usa,phrase match,1.3415809156201852,17.420966780206637,nearest_neighbor,best generative ai courses,usa,phrase match,1.37,17.79,0.9792561427884563,same_region_and_match
best generative ai courses free pdf,usa,broad match,0.38920744387552075,3.7067375607192456,nearest_neighbor,generative ai courses,usa,broad match,0.42,4.0,0.9266843901798114,same_region_and_match
best generative ai courses free pdf,usa,exact match,1.9090427742259999,18.460443626765418,nearest_neighbor,best generative ai courses,usa,exact match,2.0,19.34,0.9545213871129999,same_region_and_match
best generative ai courses free pdf,usa,phrase match,1.30769430034481,16.980935476740267,nearest_neighbor,best generative ai courses,usa,phrase match,1.37,17.79,0.9545213871129999,same_region_and_match
best generative ai courses free pdf,a,broad match,0.23167109754495285,4.0125434094785835,nearest_neighbor,generative ai courses,a,broad match,0.25,4.33,0.9266843901798114,same_region_and_match
best generative ai courses free pdf,a,exact match,1.3363299419581998,4.54352180265788,nearest_neighbor,best generative ai courses,a,exact match,1.4,4.76,0.9545213871129999,same_region_and_match
best generative ai courses free pdf,a,phrase match,1.36496558357159,5.55531447299766,nearest_neighbor,best generative ai courses,a,phrase match,1.43,5.82,0.9545213871129999,same_region_and_match
best generative ai courses free pdf,b,broad match,0.12046897072337549,0.6394122292240698,nearest_neighbor,generative ai courses,b,broad match,0.13,0.69,0.9266843901798114,same_region_and_match
best generative ai courses free pdf,b,exact match,0.37226334097407,0.7922527513037899,nearest_neighbor,best generative ai courses,b,exact match,0.39,0.83,0.9545213871129999,same_region_and_match
best generative ai courses free pdf,b,phrase match,0.3085992778485943,3.6003249082336,nearest_neighbor,best courses on generative ai,b,phrase match,0.33,3.85,0.935149326813922,same_region_and_match
best generative ai courses free pdf,c,broad match,0.099828691223009,1.7696904353169778,nearest_neighbor,generative ai foundations course,c,broad match,0.11,1.95,0.9075335565728091,same_region_and_match
best generative ai courses free pdf,c,exact match,0.34362769936067994,2.0044949129372998,nearest_neighbor,best generative ai courses,c,exact match,0.36,2.1,0.9545213871129999,same_region_and_match
best generative ai courses free pdf,c,phrase match,0.4486250519431099,1.28860387260255,nearest_neighbor,best generative ai courses,c,phrase match,0.47,1.35,0.9545213871129999,same_region_and_match
best generative ai courses online,usa,phrase match,2.739879042889896,9.941846812771908,nearest_neighbor,generative ai courses online,usa,phrase match,2.8,10.16,0.9785282296035342,same_region_and_match
best generative ai courses online,a,broad match,0.21982799130021538,9.987836996031524,nearest_neighbor,generative ai online course,a,broad match,0.23,10.45,0.9557738752183277,same_region_and_match
best generative ai courses online,a,exact match,2.4974736101280066,2.526971329932668,nearest_neighbor,best online courses for learning generative ai,a,exact match,2.54,2.57,0.9832573268220499,same_region_and_match
best generative ai courses online,a,phrase match,0.7828225836828274,4.462088726992116,nearest_neighbor,generative ai courses online,a,phrase match,0.8,4.56,0.9785282296035342,same_region_and_match
best generative ai courses online,b,broad match,0.1338083425305659,4.587714601047972,nearest_neighbor,generative ai online course,b,broad match,0.14,4.8,0.9557738752183277,same_region_and_match
best generative ai courses online,b,exact match,3.1759211656352213,3.1759211656352213,nearest_neighbor,best online courses for learning generative ai,b,exact match,3.23,3.23,0.9832573268220499,same_region_and_match
best generative ai courses online,b,phrase match,0.36205544495330766,1.3601542391489125,nearest_neighbor,generative ai courses online,b,phrase match,0.37,1.39,0.9785282296035342,same_region_and_match
best generative ai courses online,c,phrase match,0.5447911088744467,0.5830220638831799,nearest_neighbor,generative ai online course,c,phrase match,0.57,0.61,0.9557738752183277,same_region_and_match
best generative ai learning courses,usa,broad match,0.4003558689192505,3.8129130373261955,nearest_neighbor,generative ai courses,usa,broad match,0.42,4.0,0.9532282593315489,same_region_and_match
best generative ai learning courses,usa,exact match,1.9805593601525469,19.152009012675126,nearest_neighbor,best generative ai courses,usa,exact match,2.0,19.34,0.9902796800762734,same_region_and_match
best generative ai learning courses,usa,phrase match,1.3566831617044948,17.617075508556905,nearest_neighbor,best generative ai courses,usa,phrase match,1.37,17.79,0.9902796800762734,same_region_and_match
best generative ai learning courses,a,broad match,0.23830706483288722,4.127478362905607,nearest_neighbor,generative ai courses,a,broad match,0.25,4.33,0.9532282593315489,same_region_and_match
best generative ai learning courses,b,broad match,0.12391967371310136,0.6577274989387687,nearest_neighbor,generative ai courses,b,broad match,0.13,0.69,0.9532282593315489,same_region_and_match
best generative ai learning courses,c,broad match,0.09835771943750589,1.7436141173012407,nearest_neighbor,generative ai foundations course,c,broad match,0.11,1.95,0.8941610857955081,same_region_and_match
best online course for generative ai,a,broad match,0.2200997755487298,10.000185454279245,nearest_neighbor,generative ai online course,a,broad match,0.23,10.45,0.9569555458640426,same_region_and_match
best online course for generative ai,a,exact match,2.4837070025490644,2.5130421246264154,nearest_neighbor,best online courses for learning generative ai,a,exact match,2.54,2.57,0.9778374025783718,same_region_and_match
best online course for generative ai,a,phrase match,0.6315906602702682,5.320672835004077,nearest_neighbor,generative ai online course,a,phrase match,0.66,5.56,0.9569555458640426,same_region_and_match
best online course for generative ai,b,broad match,0.13397377642096597,4.593386620147404,nearest_neighbor,generative ai online course,b,broad match,0.14,4.8,0.9569555458640426,same_region_and_match
best online course for generative ai,b,phrase match,0.1434123249198144,1.3193933892622922,nearest_neighbor,online generative ai course,b,phrase match,0.15,1.38,0.956082166132096,same_region_and_match
best online courses for generative ai,usa,phrase match,2.698642040145789,9.79221540281472,nearest_neighbor,generative ai courses online,usa,phrase match,2.8,10.16,0.9638007286234961,same_region_and_match
best online courses for generative ai,a,broad match,0.2161066133455179,9.818756997655052,nearest_neighbor,generative ai online course,a,broad match,0.23,10.45,0.9395939710674691,same_region_and_match
best online courses for generative ai,a,exact match,2.5245239989551362,2.5543412115412205,nearest_neighbor,best online courses for learning generative ai,a,exact match,2.54,2.57,0.9939070862028095,same_region_and_match
best online courses for generative ai,a,phrase match,0.771040582898797,4.394931322523142,nearest_neighbor,generative ai courses online,a,phrase match,0.8,4.56,0.9638007286234961,same_region_and_match
best online courses for generative ai,b,broad match,0.13154315594944568,4.510051061123852,nearest_neighbor,generative ai online course,b,broad match,0.14,4.8,0.9395939710674691,same_region_and_match
best online courses for generative ai,b,exact match,3.210319888435075,3.210319888435075,nearest_neighbor,best online courses for learning generative ai,b,exact match,3.23,3.23,0.9939070862028095,same_region_and_match
best online courses for generative ai,b,phrase match,0.3566062695906935,1.3396830127866595,nearest_neighbor,generative ai courses online,b,phrase match,0.37,1.39,0.9638007286234961,same_region_and_match
best online courses for generative ai,c,phrase match,0.5355685635084574,0.5731523223511561,nearest_neighbor,generative ai online course,c,phrase match,0.57,0.61,0.9395939710674691,same_region_and_match
best online courses for learning generative ai,usa,broad match,0.39988550044709154,31.71185015173447,nearest_neighbor,generative ai online course,usa,broad match,0.43,34.1,0.9299662801095152,same_region_and_match
best online courses for learning generative ai,usa,phrase match,2.683030650015391,9.735568358627276,nearest_neighbor,generative ai courses online,usa,phrase match,2.8,10.16,0.9582252321483539,same_region_and_match
best online courses for learning generative ai,a,broad match,0.2138922444251885,9.718147627144432,nearest_neighbor,generative ai online course,a,broad match,0.23,10.45,0.9299662801095152,same_region_and_match
best online courses for learning generative ai,b,broad match,0.13019527921533214,4.463838144525673,nearest_neighbor,generative ai online course,b,broad match,0.14,4.8,0.9299662801095152,same_region_and_match
best online courses for learning generative ai,c,broad match,0.12089561641423698,2.1761210954562653,nearest_neighbor,generative ai online course,c,broad match,0.13,2.34,0.9299662801095152,same_region_and_match
best online courses on generative ai,a,broad match,0.21606610201103582,9.81691637397967,nearest_neighbor,generative ai online course,a,broad match,0.23,10.45,0.9394178348305905,same_region_and_match
best online courses on generative ai,b,broad match,0.13151849687628267,4.509205607186834,nearest_neighbor,generative ai online course,b,broad match,0.14,4.8,0.9394178348305905,same_region_and_match
best online generative ai course,usa,broad match,0.420287332991895,33.32976291865958,nearest_neighbor,generative ai online course,usa,broad match,0.43,34.1,0.9774124023067327,same_region_and_match
best online generative ai course,usa,exact match,3.753263624857853,6.490018351316705,nearest_neighbor,generative ai online course,usa,exact match,3.84,6.64,0.9774124023067327,same_region_and_match
best online generative ai course,usa,phrase match,0.323526721441328,4.862704661663597,nearest_neighbor,online generative ai course,usa,phrase match,0.33,4.96,0.9803840043676606,same_region_and_match
best online generative ai course,a,broad match,0.22480485253054852,10.213959604105355,nearest_neighbor,generative ai online course,a,broad match,0.23,10.45,0.9774124023067327,same_region_and_match
best online generative ai course,a,exact match,0.9871865263298,1.8179870682905228,nearest_neighbor,generative ai online course,a,exact match,1.01,1.86,0.9774124023067327,same_region_and_match
best online generative ai course,a,phrase match,1.1372454450664862,3.8627129772085826,nearest_neighbor,online generative ai course,a,phrase match,1.16,3.94,0.9803840043676606,same_region_and_match
