Day,Keyword,Match type,Region,Avg. CPC,Cost,Conv. value,Clicks,day_of_week,is_weekend,month,is_public_holiday,days_to_next_course_start,Competition,Competition (indexed value),Top of page bid (low range),Top of page bid (high range),last_month_searches,three_month_avg,six_month_avg,mom_change,search_trend,EPC,llm_relevance_score
2024-12-05,artificial intelligence online program,Phrase match,USA,6.33,18.990000000000002,0.0,3,Thursday,0,Dec,0,67,High,80.0,8.52,38.89,6.78105762593618,6.823623343729193,6.806597056611989,0.12769715337904053,0.025539430675808276,0.0,4.0
2024-12-05,ai for engineers,Phrase match,USA,2.69,2.69,0.0,1,Thursday,0,Dec,0,67,Medium,64.0,3.28,9.96,5.968707559985366,5.562606554642926,5.39422935538682,0.20692071580732208,0.16824119840747442,0.0,2.0
2024-12-05,generative ai course,Phrase match,USA,8.61,25.83,0.0,3,Thursday,0,Dec,0,67,High,80.0,4.81,13.33,6.78105762593618,8.997273026431634,8.835276515558952,-0.20475233378180135,-0.06060263959735652,0.0,4.0
2024-12-05,generative ai courses,Phrase match,USA,5.1,5.1,0.0,1,Thursday,0,Dec,0,67,High,80.0,4.81,13.33,6.78105762593618,8.997273026431634,8.835276515558952,-0.20475233378180135,-0.06060263959735652,0.0,4.0
2024-12-05,ai for engineering,Phrase match,USA,2.37,2.37,0.0,1,Thursday,0,Dec,0,67,Medium,64.0,3.28,9.96,5.968707559985366,5.562606554642926,5.39422935538682,0.20692071580732208,0.16824119840747442,0.0,3.0
2024-12-05,courses about ai,Phrase match,USA,7.02,56.16,0.0,8,Thursday,0,Dec,0,67,High,88.0,4.34,11.78,2.3978952727983707,3.044522437723423,2.7858715717534017,0.0,0.19398814947751578,0.0,3.0
2024-12-05,ai generated courses,Phrase match,USA,4.08,8.16,0.0,2,Thursday,0,Dec,0,67,High,86.0,5.75,24.38,3.044522437723423,3.6931283013045935,4.233961670158922,-0.21825356602001778,-0.3873117237250545,0.0,4.0
2024-12-05,artificial intelligence online program,Exact match,USA,7.21,14.42,0.0,2,Thursday,0,Dec,0,67,High,80.0,8.52,38.89,6.78105762593618,6.823623343729193,6.806597056611989,0.12769715337904053,0.025539430675808276,0.0,4.0
2024-12-05,ai certification mit,Exact match,USA,23.25,23.25,0.0,1,Thursday,0,Dec,0,67,High,86.0,5.66,26.82,4.2626798770413155,4.278893989651887,5.118637675269273,2.5347203555002196,-0.3965743220219782,0.0,5.0
2024-12-05,mit ai class,Exact match,USA,8.75,17.5,0.0,2,Thursday,0,Dec,0,67,High,83.0,6.68,24.85,7.783640596221253,7.7058055116436455,7.609187118083216,-0.23350525373282416,0.04052568832245416,0.0,5.0
2024-12-05,ai related certifications,Exact match,USA,11.65,11.65,0.0,1,Thursday,0,Dec,0,67,High,79.0,3.01,10.34,4.51085950651685,3.5271821585581997,3.5458211493728107,0.0,-0.05591697244383202,0.0,4.0
2024-12-05,courses on generative ai,Exact match,USA,8.14,8.14,0.0,1,Thursday,0,Dec,0,67,High,94.0,6.51,16.04,3.4339872044851463,4.494356528290166,4.401685867790626,-0.44685032427101845,0.0446850324271021,0.0,4.0
2024-12-05,course generative ai,Exact match,USA,3.88,11.64,0.0,3,Thursday,0,Dec,0,67,Medium,50.0,0.0,0.0,2.3978952727983707,2.7432592500272954,2.605113659135726,-1.0360919316867756,0.10360919316867759,0.0,4.0
2024-12-05,best courses on generative ai,Exact match,USA,1.62,1.62,0.0,1,Thursday,0,Dec,0,67,High,86.0,3.86,11.39,2.3978952727983707,2.613437661106721,2.919681497549579,0.0,-0.32779807527369254,0.0,4.0
2024-12-05,google generative ai course,Exact match,USA,3.32,3.32,0.0,1,Thursday,0,Dec,0,67,Medium,64.0,2.34,6.2,5.771441123130016,7.652873044699699,7.10326048432219,-2.0137002633079426,0.28161183702448367,0.0,4.0
2024-12-05,mit generative ai course,Exact match,USA,12.55,25.1,0.0,2,Thursday,0,Dec,0,67,High,86.0,4.88,20.92,4.709530201312334,5.558297174603573,5.218790385287077,0.40418715266267213,0.33733449233564244,0.0,5.0
2024-12-05,generative ai course mit,Exact match,USA,12.74,38.22,0.0,3,Thursday,0,Dec,0,67,High,94.0,6.24,20.12,2.3978952727983707,3.1743440266439973,2.863764525105746,0.0,0.1939881494775156,0.0,5.0
2024-12-05,generative ai stanford course,Exact match,USA,5.29,10.58,0.0,2,Thursday,0,Dec,0,67,High,90.0,3.6,6.53,2.3978952727983707,2.613437661106721,2.527220705783381,0.6466271649250523,0.1293254329850106,0.0,5.0
2024-12-05,stanford generative ai course,Exact match,USA,6.33,6.33,0.0,1,Thursday,0,Dec,0,67,High,77.0,3.18,7.74,3.713572066704308,4.235121672094164,4.113803256346229,-0.579033873792524,0.057903387379252276,0.0,4.0
2024-12-05,artificial intelligence training,Phrase match,A,1.64,6.56,0.0,4,Thursday,0,Dec,0,67,High,71.0,3.57,11.25,9.200391041122515,8.79497643168877,8.754849025469593,0.0,0.02006370310958747,0.0,4.0
2024-12-05,artificial intelligence certification,Phrase match,A,3.63,3.63,0.0,1,Thursday,0,Dec,0,67,High,85.0,4.18,13.54,8.999742789830492,8.796352874037384,8.755674890878764,-0.20063703109587827,-0.02006370310958747,0.0,4.0
2024-12-05,artificial intelligence course,Phrase match,A,1.45,1.45,0.0,1,Thursday,0,Dec,0,67,High,78.0,3.74,13.2,8.999742789830492,9.87085844732769,10.085796638537378,0.201406652239136,-0.28195463719792163,0.0,4.0
2024-12-05,best course on artificial intelligence,Phrase match,A,0.59,1.18,0.0,2,Thursday,0,Dec,0,67,High,85.0,4.18,13.29,7.783640596221253,7.3783837129967145,7.412734038895057,0.0,-0.034350325898343435,0.0,4.0
2024-12-05,certification for artificial intelligence,Phrase match,A,1.39,1.39,0.0,1,Thursday,0,Dec,0,67,High,85.0,4.18,13.54,8.999742789830492,8.796352874037384,8.755674890878764,-0.20063703109587827,-0.02006370310958747,0.0,4.0
2024-12-05,artificial intelligence online program,Phrase match,A,1.26,1.26,0.0,1,Thursday,0,Dec,0,67,High,80.0,8.52,38.89,6.78105762593618,6.823623343729193,6.806597056611989,0.12769715337904053,0.025539430675808276,0.0,4.0
2024-12-05,executive education ai,Phrase match,A,2.2,2.2,0.0,1,Thursday,0,Dec,0,67,High,68.0,9.63,29.08,3.713572066704308,3.3041656155645724,3.334118270224289,0.0,-0.01697049576765977,0.0,5.0
2024-12-05,best place to study artificial intelligence,Phrase match,A,0.77,0.77,0.0,1,Thursday,0,Dec,0,67,High,86.0,4.55,15.63,2.3978952727983707,2.3978952727983707,2.3978952727983707,0.0,8.107922592650825e-17,0.0,4.0
2024-12-05,generative ai course,Phrase match,A,2.63,15.78,0.0,6,Thursday,0,Dec,0,67,High,80.0,4.81,13.33,6.78105762593618,8.997273026431634,8.835276515558952,-0.20475233378180135,-0.06060263959735652,0.0,4.0
2024-12-05,generative ai courses,Phrase match,A,1.52,1.52,0.0,1,Thursday,0,Dec,0,67,High,80.0,4.81,13.33,6.78105762593618,8.997273026431634,8.835276515558952,-0.20475233378180135,-0.06060263959735652,0.0,4.0
2024-12-05,course generative ai,Phrase match,A,0.98,0.98,0.0,1,Thursday,0,Dec,0,67,Medium,50.0,0.0,0.0,2.3978952727983707,2.7432592500272954,2.605113659135726,-1.0360919316867756,0.10360919316867759,0.0,4.0
2024-12-05,courses about ai,Phrase match,A,2.42,4.84,0.0,2,Thursday,0,Dec,0,67,High,88.0,4.34,11.78,2.3978952727983707,3.044522437723423,2.7858715717534017,0.0,0.19398814947751578,0.0,3.0
2024-12-05,artificial intelligence course,Exact match,A,1.84,1.84,0.0,1,Thursday,0,Dec,0,67,High,78.0,3.74,13.2,8.999742789830492,9.87085844732769,10.085796638537378,0.201406652239136,-0.28195463719792163,0.0,4.0
2024-12-05,learn how to program ai,Exact match,A,1.4,5.6,0.0,4,Thursday,0,Dec,0,67,High,87.0,3.22,10.38,3.713572066704308,3.3973605696376254,3.4120112235766333,-0.2795848622191617,0.027958486221915848,0.0,4.0
2024-12-05,artificial intelligence training,Phrase match,B,0.41,2.05,0.0,5,Thursday,0,Dec,0,67,High,71.0,3.57,11.25,9.200391041122515,8.79497643168877,8.754849025469593,0.0,0.02006370310958747,0.0,4.0
2024-12-05,online artificial intelligence degree,Phrase match,B,1.21,1.21,0.0,1,Thursday,0,Dec,0,67,High,80.0,8.52,38.89,6.78105762593618,6.823623343729193,6.806597056611989,0.12769715337904053,0.025539430675808276,0.0,4.0
2024-12-05,artificial intelligence course,Phrase match,B,1.18,3.54,0.0,3,Thursday,0,Dec,0,67,High,78.0,3.74,13.2,8.999742789830492,9.87085844732769,10.085796638537378,0.201406652239136,-0.28195463719792163,0.0,4.0
2024-12-05,mit artificial intelligence course,Phrase match,B,1.29,1.29,0.0,1,Thursday,0,Dec,0,67,High,80.0,6.34,22.72,4.51085950651685,5.067683963763687,5.26641854118729,0.21019457697340638,-0.08481813985132874,0.0,3.0
2024-12-05,ai certification courses,Phrase match,B,0.59,0.59,0.0,1,Thursday,0,Dec,0,67,High,89.0,4.82,14.67,7.783640596221253,6.514364763991999,6.724547509960745,0.19882311987885082,-0.17074374443642332,0.0,5.0
2024-12-05,best courses on artificial intelligence,Phrase match,B,1.72,1.72,0.0,1,Thursday,0,Dec,0,67,High,85.0,4.18,13.29,7.783640596221253,7.3783837129967145,7.412734038895057,0.0,-0.034350325898343435,0.0,4.0
2024-12-05,best course on artificial intelligence,Phrase match,B,0.58,1.16,0.0,2,Thursday,0,Dec,0,67,High,85.0,4.18,13.29,7.783640596221253,7.3783837129967145,7.412734038895057,0.0,-0.034350325898343435,0.0,4.0
2024-12-05,ai learning course,Phrase match,B,1.03,2.06,0.0,2,Thursday,0,Dec,0,67,High,88.0,4.0,12.65,7.3783837129967145,6.690011017961706,6.525543268279395,0.3281156420302711,0.16645981382977687,0.0,2.0
2024-12-05,ai short course,Phrase match,B,0.98,0.98,0.0,1,Thursday,0,Dec,0,67,High,83.0,3.31,10.89,3.9318256327243257,4.0455581115736505,4.22177688261492,0.995958134608026,-0.05491078103370071,0.0,4.0
2024-12-05,executive education ai,Phrase match,B,1.44,1.44,0.0,1,Thursday,0,Dec,0,67,High,68.0,9.63,29.08,3.713572066704308,3.3041656155645724,3.334118270224289,0.0,-0.01697049576765977,0.0,5.0
2024-12-05,ai related certifications,Phrase match,B,0.28,0.28,0.0,1,Thursday,0,Dec,0,67,High,79.0,3.01,10.34,4.51085950651685,3.5271821585581997,3.5458211493728107,0.0,-0.05591697244383202,0.0,4.0
2024-12-05,learn how to program ai,Phrase match,B,0.58,0.58,0.0,1,Thursday,0,Dec,0,67,High,87.0,3.22,10.38,3.713572066704308,3.3973605696376254,3.4120112235766333,-0.2795848622191617,0.027958486221915848,0.0,4.0
2024-12-05,courses about ai,Phrase match,B,1.47,4.41,0.0,3,Thursday,0,Dec,0,67,High,88.0,4.34,11.78,2.3978952727983707,3.044522437723423,2.7858715717534017,0.0,0.19398814947751578,0.0,3.0
2024-12-05,artificial intelligence training,Exact match,B,0.8,1.6,0.0,2,Thursday,0,Dec,0,67,High,71.0,3.57,11.25,9.200391041122515,8.79497643168877,8.754849025469593,0.0,0.02006370310958747,0.0,4.0
2024-12-05,artificial intelligence master's degree online,Exact match,B,1.21,1.21,0.0,1,Thursday,0,Dec,0,67,High,67.0,8.61,38.7,4.709530201312334,4.345406420199827,4.246144954073024,0.2481796294755343,0.11580677475850472,0.0,5.0
2024-12-05,what to study to become artificial intelligence engineer,Exact match,B,0.7,1.4,2979.0,2,Thursday,0,Dec,0,67,High,86.0,0.0,0.0,2.3978952727983707,2.3978952727983707,2.3978952727983707,0.0,8.107922592650825e-17,1489.5,4.0
2024-12-05,generative ai course,Exact match,B,2.12,4.24,0.0,2,Thursday,0,Dec,0,67,High,80.0,4.81,13.33,6.78105762593618,8.997273026431634,8.835276515558952,-0.20475233378180135,-0.06060263959735652,0.0,4.0
2024-12-05,generative ai courses,Exact match,B,0.78,0.78,0.0,1,Thursday,0,Dec,0,67,High,80.0,4.81,13.33,6.78105762593618,8.997273026431634,8.835276515558952,-0.20475233378180135,-0.06060263959735652,0.0,4.0
2024-12-05,courses about ai,Exact match,B,1.08,2.16,0.0,2,Thursday,0,Dec,0,67,High,88.0,4.34,11.78,2.3978952727983707,3.044522437723423,2.7858715717534017,0.0,0.19398814947751578,0.0,3.0
2024-12-05,courses in generative ai,Exact match,B,2.56,2.56,0.0,1,Thursday,0,Dec,0,67,High,73.0,5.02,13.76,2.3978952727983707,2.958801638335647,2.9930899580907573,0.38946476676172326,0.07789295335234467,0.0,4.0
2024-12-05,artificial intelligence training,Phrase match,C,0.38,2.2800000000000002,0.0,6,Thursday,0,Dec,0,67,High,71.0,3.57,11.25,9.200391041122515,8.79497643168877,8.754849025469593,0.0,0.02006370310958747,0.0,4.0
2024-12-05,artificial intelligence certification,Phrase match,C,0.77,0.77,0.0,1,Thursday,0,Dec,0,67,High,85.0,4.18,13.54,8.999742789830492,8.796352874037384,8.755674890878764,-0.20063703109587827,-0.02006370310958747,0.0,4.0
2024-12-05,artificial intelligence course,Phrase match,C,1.05,3.1500000000000004,0.0,3,Thursday,0,Dec,0,67,High,78.0,3.74,13.2,8.999742789830492,9.87085844732769,10.085796638537378,0.201406652239136,-0.28195463719792163,0.0,4.0
2024-12-05,mit artificial intelligence course,Phrase match,C,0.16,0.16,0.0,1,Thursday,0,Dec,0,67,High,80.0,6.34,22.72,4.51085950651685,5.067683963763687,5.26641854118729,0.21019457697340638,-0.08481813985132874,0.0,3.0
2024-12-05,mit ai class,Phrase match,C,1.17,1.17,0.0,1,Thursday,0,Dec,0,67,High,83.0,6.68,24.85,7.783640596221253,7.7058055116436455,7.609187118083216,-0.23350525373282416,0.04052568832245416,0.0,5.0
2024-12-05,best course on artificial intelligence,Phrase match,C,0.93,0.93,0.0,1,Thursday,0,Dec,0,67,High,85.0,4.18,13.29,7.783640596221253,7.3783837129967145,7.412734038895057,0.0,-0.034350325898343435,0.0,4.0
2024-12-05,ai learning course,Phrase match,C,0.59,1.18,0.0,2,Thursday,0,Dec,0,67,High,88.0,4.0,12.65,7.3783837129967145,6.690011017961706,6.525543268279395,0.3281156420302711,0.16645981382977687,0.0,2.0
2024-12-05,ai short course,Phrase match,C,0.7,0.7,0.0,1,Thursday,0,Dec,0,67,High,83.0,3.31,10.89,3.9318256327243257,4.0455581115736505,4.22177688261492,0.995958134608026,-0.05491078103370071,0.0,4.0
2024-12-05,artificial intelligence online program,Phrase match,C,0.23,0.23,0.0,1,Thursday,0,Dec,0,67,High,80.0,8.52,38.89,6.78105762593618,6.823623343729193,6.806597056611989,0.12769715337904053,0.025539430675808276,0.0,4.0
2024-12-05,ai for engineers,Phrase match,C,0.51,0.51,0.0,1,Thursday,0,Dec,0,67,Medium,64.0,3.28,9.96,5.968707559985366,5.562606554642926,5.39422935538682,0.20692071580732208,0.16824119840747442,0.0,2.0
2024-12-05,best courses on generative ai,Phrase match,C,0.26,0.26,0.0,1,Thursday,0,Dec,0,67,High,86.0,3.86,11.39,2.3978952727983707,2.613437661106721,2.919681497549579,0.0,-0.32779807527369254,0.0,4.0
2024-12-05,course generator ai,Phrase match,C,0.25,0.5,0.0,2,Thursday,0,Dec,0,67,High,79.0,3.83,18.21,2.3978952727983707,3.1247477810820397,3.170550597090938,-0.6466271649250523,-0.16827190966118286,0.0,4.0
2024-12-05,learn how to program ai,Phrase match,C,0.26,0.52,0.0,2,Thursday,0,Dec,0,67,High,87.0,3.22,10.38,3.713572066704308,3.3973605696376254,3.4120112235766333,-0.2795848622191617,0.027958486221915848,0.0,4.0
2024-12-05,ai for engineering,Phrase match,C,0.85,0.85,0.0,1,Thursday,0,Dec,0,67,Medium,64.0,3.28,9.96,5.968707559985366,5.562606554642926,5.39422935538682,0.20692071580732208,0.16824119840747442,0.0,3.0
2024-12-05,courses about ai,Phrase match,C,0.56,5.6000000000000005,0.0,10,Thursday,0,Dec,0,67,High,88.0,4.34,11.78,2.3978952727983707,3.044522437723423,2.7858715717534017,0.0,0.19398814947751578,0.0,3.0
2024-12-05,artificial intelligence course,Exact match,C,0.76,0.76,0.0,1,Thursday,0,Dec,0,67,High,78.0,3.74,13.2,8.999742789830492,9.87085844732769,10.085796638537378,0.201406652239136,-0.28195463719792163,0.0,4.0
2024-12-05,mit artificial intelligence course,Exact match,C,1.0,1.0,0.0,1,Thursday,0,Dec,0,67,High,80.0,6.34,22.72,4.51085950651685,5.067683963763687,5.26641854118729,0.21019457697340638,-0.08481813985132874,0.0,3.0
2024-12-05,mit ai class,Exact match,C,1.38,1.38,0.0,1,Thursday,0,Dec,0,67,High,83.0,6.68,24.85,7.783640596221253,7.7058055116436455,7.609187118083216,-0.23350525373282416,0.04052568832245416,0.0,5.0
2024-12-05,generative ai course,Exact match,C,0.53,0.53,0.0,1,Thursday,0,Dec,0,67,High,80.0,4.81,13.33,6.78105762593618,8.997273026431634,8.835276515558952,-0.20475233378180135,-0.06060263959735652,0.0,4.0
2024-12-05,stanford generative ai course,Exact match,C,0.79,0.79,0.0,1,Thursday,0,Dec,0,67,High,77.0,3.18,7.74,3.713572066704308,4.235121672094164,4.113803256346229,-0.579033873792524,0.057903387379252276,0.0,4.0
2024-12-05,generative ai fundamentals course,Broad match,A,1.11,4.44,0.0,4,Thursday,0,Dec,0,67,Medium,35.0,3.81,14.11,3.044522437723423,2.3978952727983707,2.3978952727983707,0.0,8.107922592650825e-17,0.0,4.0
2024-12-05,generative ai online program,Broad match,A,1.94,13.58,0.0,7,Thursday,0,Dec,0,67,Missing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2024-12-05,generative ai foundations course,Broad match,A,1.69,8.45,0.0,5,Thursday,0,Dec,0,67,Medium,33.0,0.0,0.0,2.3978952727983707,2.3978952727983707,1.9183162182386966,0.0,0.23978952727983718,0.0,4.0
2024-12-06,generative ai certificate course,Broad match,B,1.43,2.86,0.0,2,Friday,0,Dec,0,66,High,88.0,5.96,15.94,3.9318256327243257,3.6203771126312545,3.5458211493728116,0.0,0.08387545866574844,0.0,5.0
2024-12-06,generative ai fundamentals course,Broad match,B,0.5,2.5,0.0,5,Friday,0,Dec,0,66,Medium,35.0,3.81,14.11,3.044522437723423,2.3978952727983707,2.3978952727983707,0.0,8.107922592650825e-17,0.0,4.0
2024-12-06,generative ai online course,Broad match,B,0.54,1.62,0.0,3,Friday,0,Dec,0,66,High,67.0,5.0,13.97,3.9318256327243257,4.235121672094164,4.113803256346229,0.2481796294755343,0.14889219919020377,0.0,4.0
2024-12-06,generative ai online program,Broad match,B,0.68,27.880000000000003,0.0,41,Friday,0,Dec,0,66,Missing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2024-12-06,generative ai foundations course,Broad match,B,0.99,2.9699999999999998,0.0,3,Friday,0,Dec,0,66,Medium,33.0,0.0,0.0,2.3978952727983707,2.3978952727983707,1.9183162182386966,0.0,0.23978952727983718,0.0,4.0
2024-12-06,generative ai certificate course,Broad match,C,0.44,1.32,0.0,3,Friday,0,Dec,0,66,High,88.0,5.96,15.94,3.9318256327243257,3.6203771126312545,3.5458211493728116,0.0,0.08387545866574844,0.0,5.0
2024-12-06,generative ai fundamentals course,Broad match,C,0.33,6.930000000000001,0.0,21,Friday,0,Dec,0,66,Medium,35.0,3.81,14.11,3.044522437723423,2.3978952727983707,2.3978952727983707,0.0,8.107922592650825e-17,0.0,4.0
2024-12-06,generative ai online program,Broad match,C,0.37,14.43,0.0,39,Friday,0,Dec,0,66,Missing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2024-12-06,generative ai certificate program,Broad match,C,0.36,0.72,0.0,2,Friday,0,Dec,0,66,Missing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2024-12-06,generative ai foundations course,Broad match,C,0.45,2.7,0.0,6,Friday,0,Dec,0,66,Medium,33.0,0.0,0.0,2.3978952727983707,2.3978952727983707,1.9183162182386966,0.0,0.23978952727983718,0.0,4.0
2024-12-06,generative ai certificate course,Broad match,USA,4.4,13.200000000000001,0.0,3,Friday,0,Dec,0,66,High,88.0,5.96,15.94,3.9318256327243257,3.6203771126312545,3.5458211493728116,0.0,0.08387545866574844,0.0,5.0
2024-12-06,generative ai fundamentals course,Broad match,USA,7.63,53.41,0.0,7,Friday,0,Dec,0,66,Medium,35.0,3.81,14.11,3.044522437723423,2.3978952727983707,2.3978952727983707,0.0,8.107922592650825e-17,0.0,4.0
2024-12-06,generative ai online course,Broad match,USA,2.57,5.14,0.0,2,Friday,0,Dec,0,66,High,67.0,5.0,13.97,3.9318256327243257,4.235121672094164,4.113803256346229,0.2481796294755343,0.14889219919020377,0.0,4.0
2024-12-06,generative ai online program,Broad match,USA,7.07,84.84,0.0,12,Friday,0,Dec,0,66,Missing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2024-12-06,generative ai foundations course,Broad match,USA,10.29,51.449999999999996,0.0,5,Friday,0,Dec,0,66,Medium,33.0,0.0,0.0,2.3978952727983707,2.3978952727983707,1.9183162182386966,0.0,0.23978952727983718,0.0,4.0
2024-12-06,artificial intelligence training,Phrase match,USA,4.94,9.88,0.0,2,Friday,0,Dec,0,66,High,71.0,3.57,11.25,9.200391041122515,8.79497643168877,8.754849025469593,0.0,0.02006370310958747,0.0,4.0
2024-12-06,artificial intelligence course,Phrase match,USA,6.05,54.449999999999996,0.0,9,Friday,0,Dec,0,66,High,78.0,3.74,13.2,8.999742789830492,9.87085844732769,10.085796638537378,0.201406652239136,-0.28195463719792163,0.0,4.0
2024-12-06,mit artificial intelligence course,Phrase match,USA,10.03,20.06,0.0,2,Friday,0,Dec,0,66,High,80.0,6.34,22.72,4.51085950651685,5.067683963763687,5.26641854118729,0.21019457697340638,-0.08481813985132874,0.0,3.0
2024-12-06,mit ai class,Phrase match,USA,16.85,16.85,0.0,1,Friday,0,Dec,0,66,High,83.0,6.68,24.85,7.783640596221253,7.7058055116436455,7.609187118083216,-0.23350525373282416,0.04052568832245416,0.0,5.0
2024-12-06,ai certification courses,Phrase match,USA,2.38,2.38,0.0,1,Friday,0,Dec,0,66,High,89.0,4.82,14.67,7.783640596221253,6.514364763991999,6.724547509960745,0.19882311987885082,-0.17074374443642332,0.0,5.0
2024-12-06,best course on artificial intelligence,Phrase match,USA,11.01,44.04,0.0,4,Friday,0,Dec,0,66,High,85.0,4.18,13.29,7.783640596221253,7.3783837129967145,7.412734038895057,0.0,-0.034350325898343435,0.0,4.0
2024-12-06,best course for artificial intelligence,Phrase match,USA,8.25,8.25,0.0,1,Friday,0,Dec,0,66,High,85.0,4.18,13.29,7.783640596221253,7.3783837129967145,7.412734038895057,0.0,-0.034350325898343435,0.0,4.0
2024-12-06,ai learning course,Phrase match,USA,2.45,2.45,0.0,1,Friday,0,Dec,0,66,High,88.0,4.0,12.65,7.3783837129967145,6.690011017961706,6.525543268279395,0.3281156420302711,0.16645981382977687,0.0,2.0
2024-12-06,certification for artificial intelligence,Phrase match,USA,7.65,15.3,0.0,2,Friday,0,Dec,0,66,High,85.0,4.18,13.54,8.999742789830492,8.796352874037384,8.755674890878764,-0.20063703109587827,-0.02006370310958747,0.0,4.0
2024-12-06,artificial intelligence online program,Phrase match,USA,9.19,27.57,0.0,3,Friday,0,Dec,0,66,High,80.0,8.52,38.89,6.78105762593618,6.823623343729193,6.806597056611989,0.12769715337904053,0.025539430675808276,0.0,4.0
2024-12-06,executive education ai,Phrase match,USA,4.76,4.76,0.0,1,Friday,0,Dec,0,66,High,68.0,9.63,29.08,3.713572066704308,3.3041656155645724,3.334118270224289,0.0,-0.01697049576765977,0.0,5.0
2024-12-06,artificial intelligence for engineering,Phrase match,USA,2.49,2.49,0.0,1,Friday,0,Dec,0,66,Medium,64.0,3.28,9.96,5.968707559985366,5.562606554642926,5.39422935538682,0.20692071580732208,0.16824119840747442,0.0,3.0
2024-12-06,ai certification classes,Phrase match,USA,2.31,2.31,0.0,1,Friday,0,Dec,0,66,High,93.0,4.99,16.57,3.713572066704308,3.044522437723423,2.7858715717534017,0.0,0.19398814947751578,0.0,5.0
2024-12-06,generative ai course,Phrase match,USA,5.65,16.950000000000003,0.0,3,Friday,0,Dec,0,66,High,80.0,4.81,13.33,6.78105762593618,8.997273026431634,8.835276515558952,-0.20475233378180135,-0.06060263959735652,0.0,4.0
2024-12-06,generative ai courses,Phrase match,USA,7.58,7.58,0.0,1,Friday,0,Dec,0,66,High,80.0,4.81,13.33,6.78105762593618,8.997273026431634,8.835276515558952,-0.20475233378180135,-0.06060263959735652,0.0,4.0
2024-12-06,generative ai online course,Phrase match,USA,5.9,11.8,0.0,2,Friday,0,Dec,0,66,High,67.0,5.0,13.97,3.9318256327243257,4.235121672094164,4.113803256346229,0.2481796294755343,0.14889219919020377,0.0,4.0
2024-12-06,ai related certifications,Phrase match,USA,2.77,2.77,0.0,1,Friday,0,Dec,0,66,High,79.0,3.01,10.34,4.51085950651685,3.5271821585581997,3.5458211493728107,0.0,-0.05591697244383202,0.0,4.0
2024-12-06,course on generative ai,Phrase match,USA,5.84,11.68,0.0,2,Friday,0,Dec,0,66,High,94.0,6.51,16.04,3.4339872044851463,4.494356528290166,4.401685867790626,-0.44685032427101845,0.0446850324271021,0.0,4.0
2024-12-06,learn how to program ai,Phrase match,USA,2.66,2.66,0.0,1,Friday,0,Dec,0,66,High,87.0,3.22,10.38,3.713572066704308,3.3973605696376254,3.4120112235766333,-0.2795848622191617,0.027958486221915848,0.0,4.0
2024-12-06,ai for engineering,Phrase match,USA,5.9,11.8,0.0,2,Friday,0,Dec,0,66,Medium,64.0,3.28,9.96,5.968707559985366,5.562606554642926,5.39422935538682,0.20692071580732208,0.16824119840747442,0.0,3.0
2024-12-06,courses about ai,Phrase match,USA,9.58,143.7,0.0,15,Friday,0,Dec,0,66,High,88.0,4.34,11.78,2.3978952727983707,3.044522437723423,2.7858715717534017,0.0,0.19398814947751578,0.0,3.0
2024-12-06,generative ai course mit,Phrase match,USA,7.98,7.98,0.0,1,Friday,0,Dec,0,66,High,94.0,6.24,20.12,2.3978952727983707,3.1743440266439973,2.863764525105746,0.0,0.1939881494775156,0.0,5.0
2024-12-06,ai generated courses,Phrase match,USA,9.53,19.06,0.0,2,Friday,0,Dec,0,66,High,86.0,5.75,24.38,3.044522437723423,3.6931283013045935,4.233961670158922,-0.21825356602001778,-0.3873117237250545,0.0,4.0
2024-12-06,mit artificial intelligence course,Exact match,USA,8.25,8.25,0.0,1,Friday,0,Dec,0,66,High,80.0,6.34,22.72,4.51085950651685,5.067683963763687,5.26641854118729,0.21019457697340638,-0.08481813985132874,0.0,3.0
2024-12-06,ai certification mit,Exact match,USA,6.07,6.07,0.0,1,Friday,0,Dec,0,66,High,86.0,5.66,26.82,4.2626798770413155,4.278893989651887,5.118637675269273,2.5347203555002196,-0.3965743220219782,0.0,5.0
2024-12-06,mit ai class,Exact match,USA,7.1,28.4,0.0,4,Friday,0,Dec,0,66,High,83.0,6.68,24.85,7.783640596221253,7.7058055116436455,7.609187118083216,-0.23350525373282416,0.04052568832245416,0.0,5.0
2024-12-06,learn how to program ai,Exact match,USA,4.23,4.23,0.0,1,Friday,0,Dec,0,66,High,87.0,3.22,10.38,3.713572066704308,3.3973605696376254,3.4120112235766333,-0.2795848622191617,0.027958486221915848,0.0,4.0
2024-12-06,best ai learning course,Exact match,USA,6.38,6.38,0.0,1,Friday,0,Dec,0,66,High,90.0,4.37,13.32,5.771441123130016,4.2626798770413155,4.361951728831529,0.0,-0.07445388884266059,0.0,4.0
